ISSUER_NAME,MEETING_DATE,MEETING_TYPE,COUNTRY_A2,PROPOSAL_NUMBER,PROPOSAL_SUB_NUMBER,PROPOSAL_LABEL,PROPOSAL_TYPE_CODE,PROPOSAL_TEXT,PROPOSAL_LONGTEXT,RP_PROXY_ID,RP_PROPOSAL_ID,CREATED_DT,ISSUE_CODE
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,4,0,3,P,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO CLARIFY THAT THE BOARD IS           AUTHORIZED TO ISSUE FULLY PAID SHARES FOR CASH OR CONTRIBUTION IN KIND OF     SECURITIES AND OTHER ASSETS,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO CLARIFY THAT THE BOARD IS           AUTHORIZED TO ISSUE FULLY PAID SHARES FOR CASH OR CONTRIBUTION IN KIND OF     SECURITIES AND OTHER ASSETS,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,5,0,4,P,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO ELABORATE ON THE IMPACT OF THE      LIQUIDATION OF A CLASS OF SHARES ON THE COMPANY,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO ELABORATE ON THE IMPACT OF THE      LIQUIDATION OF A CLASS OF SHARES ON THE COMPANY,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,6,0,5,P,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO INCLUDE CLASS SHAREHOLDERS APPROVAL OF A MERGER,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO INCLUDE CLASS SHAREHOLDERS APPROVAL OF A MERGER,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,7,0,6,P,AMEND ARTICLE 6 RE: SHARES TO REFLECT THE RESPONSIBILITY OF SHAREHOLDERS TO   ENSURE THAT THEIR DETAILS ARE KEPT UP TO DATE,AMEND ARTICLE 6 RE: SHARES TO REFLECT THE RESPONSIBILITY OF SHAREHOLDERS TO   ENSURE THAT THEIR DETAILS ARE KEPT UP TO DATE,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,8,0,7,P,AMEND ARTICLE 8 RE: RESTRICTION OF OWNERSHIP,AMEND ARTICLE 8 RE: RESTRICTION OF OWNERSHIP,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,9,0,8,P,AMEND ARTICLE 10 RE: SHAREHOLDERS MEETING,AMEND ARTICLE 10 RE: SHAREHOLDERS MEETING,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,10,0,9,P,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS AND ARTICLE 14 RE: PROCEDURES OF  BOARD MEETING,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS AND ARTICLE 14 RE: PROCEDURES OF  BOARD MEETING,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,11,0,10,P,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS TO CLARIFY THAT AN ATTENDANCE     LIST SHALL BE MAINTAINED,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS TO CLARIFY THAT AN ATTENDANCE     LIST SHALL BE MAINTAINED,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,12,0,11,P,AMEND ARTICLE 12 RE: NOTICE TO GENERAL MEETINGS OF SHAREHOLDERS,AMEND ARTICLE 12 RE: NOTICE TO GENERAL MEETINGS OF SHAREHOLDERS,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,13,0,12,P,AMEND ARTICLE 14 RE: PROCEDURES OF BOARD MEETING TO CLARIFY THAT ANY          CHAIRPERSON APPOINTED PRO TEMPORE FOR SHAREHOLDERS  MEETINGS WILL BE          APPOINTED BY A VOTE OF THE MAJORITY PRESENT,AMEND ARTICLE 14 RE: PROCEDURES OF BOARD MEETING TO CLARIFY THAT ANY          CHAIRPERSON APPOINTED PRO TEMPORE FOR SHAREHOLDERS  MEETINGS WILL BE          APPOINTED BY A VOTE OF THE MAJORITY PRESENT,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,14,0,13,P,AMEND ARTICLE 16 RE: POWERS OF THE BOARD,AMEND ARTICLE 16 RE: POWERS OF THE BOARD,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,15,0,14,P,"AMEND ARTICLE 22 RE: NET ASSET VALUE IF THE PRICES OF ANY INVESTMENT OWNED BY A CLASS CANNOT BE REASONABLY, PROMPTLY OR ACCURATELY DETERMINED","AMEND ARTICLE 22 RE: NET ASSET VALUE IF THE PRICES OF ANY INVESTMENT OWNED BY A CLASS CANNOT BE REASONABLY, PROMPTLY OR ACCURATELY DETERMINED",NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,16,0,15,P,AMEND ARTICLE 22 RE: NET ASSET VALUE IN ACCORDANCE WITH THE LAW OF 17         DECEMBER 2010,AMEND ARTICLE 22 RE: NET ASSET VALUE IN ACCORDANCE WITH THE LAW OF 17         DECEMBER 2010,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,17,0,16,P,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE        DETERMINATION OF AMOUNT OF THE OTHER LIABILITIES OF THE COMPANY,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE        DETERMINATION OF AMOUNT OF THE OTHER LIABILITIES OF THE COMPANY,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,18,0,17,P,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO INCLUDE            REALLOCATION OF ANY ASSET OR LIABILITY,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO INCLUDE            REALLOCATION OF ANY ASSET OR LIABILITY,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,19,0,18,P,"AMEND ARTICLE 23, G. RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE    ELEMENTS TO BE TAKEN INTO ACCOUNT FOR THE PURPOSE OF VALUATION","AMEND ARTICLE 23, G. RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE    ELEMENTS TO BE TAKEN INTO ACCOUNT FOR THE PURPOSE OF VALUATION",NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,20,0,19,P,AMEND ARTICLE 28 RE: DISSOLUTION AND LIQUIDATION OF THE COMPANY,AMEND ARTICLE 28 RE: DISSOLUTION AND LIQUIDATION OF THE COMPANY,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,21,0,20,P,APPROVE OTHER MINOR AMENDMENTS TO THE ARTICLES,APPROVE OTHER MINOR AMENDMENTS TO THE ARTICLES,NULL,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,2,0,1,P,AMEND ARTICLE 1 RE: NAME,AMEND ARTICLE 1 RE: NAME,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,3,0,2,P,AMEND ARTICLE 2 RE: DURATION,AMEND ARTICLE 2 RE: DURATION,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,4,0,3,P,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO CLARIFY THAT THE BOARD IS           AUTHORIZED TO ISSUE FULLY PAID SHARES FOR CASH OR CONTRIBUTION IN KIND OF     SECURITIES AND OTHER ASSETS,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO CLARIFY THAT THE BOARD IS           AUTHORIZED TO ISSUE FULLY PAID SHARES FOR CASH OR CONTRIBUTION IN KIND OF     SECURITIES AND OTHER ASSETS,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,5,0,4,P,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO ELABORATE ON THE IMPACT OF THE      LIQUIDATION OF A CLASS OF SHARES ON THE COMPANY,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO ELABORATE ON THE IMPACT OF THE      LIQUIDATION OF A CLASS OF SHARES ON THE COMPANY,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,6,0,5,P,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO INCLUDE CLASS SHAREHOLDERS APPROVAL OF A MERGER,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO INCLUDE CLASS SHAREHOLDERS APPROVAL OF A MERGER,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,7,0,6,P,AMEND ARTICLE 6 RE: SHARES TO REFLECT THE RESPONSIBILITY OF SHAREHOLDERS TO   ENSURE THAT THEIR DETAILS ARE KEPT UP TO DATE,AMEND ARTICLE 6 RE: SHARES TO REFLECT THE RESPONSIBILITY OF SHAREHOLDERS TO   ENSURE THAT THEIR DETAILS ARE KEPT UP TO DATE,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,8,0,7,P,AMEND ARTICLE 8 RE: RESTRICTION OF OWNERSHIP,AMEND ARTICLE 8 RE: RESTRICTION OF OWNERSHIP,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,9,0,8,P,AMEND ARTICLE 10 RE: SHAREHOLDERS MEETING,AMEND ARTICLE 10 RE: SHAREHOLDERS MEETING,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,10,0,9,P,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS AND ARTICLE 14 RE: PROCEDURES OF  BOARD MEETING,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS AND ARTICLE 14 RE: PROCEDURES OF  BOARD MEETING,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,11,0,10,P,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS TO CLARIFY THAT AN ATTENDANCE     LIST SHALL BE MAINTAINED,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS TO CLARIFY THAT AN ATTENDANCE     LIST SHALL BE MAINTAINED,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,12,0,11,P,AMEND ARTICLE 12 RE: NOTICE TO GENERAL MEETINGS OF SHAREHOLDERS,AMEND ARTICLE 12 RE: NOTICE TO GENERAL MEETINGS OF SHAREHOLDERS,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,13,0,12,P,AMEND ARTICLE 14 RE: PROCEDURES OF BOARD MEETING TO CLARIFY THAT ANY          CHAIRPERSON APPOINTED PRO TEMPORE FOR SHAREHOLDERS  MEETINGS WILL BE          APPOINTED BY A VOTE OF THE MAJORITY PRESENT,AMEND ARTICLE 14 RE: PROCEDURES OF BOARD MEETING TO CLARIFY THAT ANY          CHAIRPERSON APPOINTED PRO TEMPORE FOR SHAREHOLDERS  MEETINGS WILL BE          APPOINTED BY A VOTE OF THE MAJORITY PRESENT,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,14,0,13,P,AMEND ARTICLE 16 RE: POWERS OF THE BOARD,AMEND ARTICLE 16 RE: POWERS OF THE BOARD,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,15,0,14,P,"AMEND ARTICLE 22 RE: NET ASSET VALUE IF THE PRICES OF ANY INVESTMENT OWNED BY A CLASS CANNOT BE REASONABLY, PROMPTLY OR ACCURATELY DETERMINED","AMEND ARTICLE 22 RE: NET ASSET VALUE IF THE PRICES OF ANY INVESTMENT OWNED BY A CLASS CANNOT BE REASONABLY, PROMPTLY OR ACCURATELY DETERMINED",440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,16,0,15,P,AMEND ARTICLE 22 RE: NET ASSET VALUE IN ACCORDANCE WITH THE LAW OF 17         DECEMBER 2010,AMEND ARTICLE 22 RE: NET ASSET VALUE IN ACCORDANCE WITH THE LAW OF 17         DECEMBER 2010,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,17,0,16,P,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE        DETERMINATION OF AMOUNT OF THE OTHER LIABILITIES OF THE COMPANY,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE        DETERMINATION OF AMOUNT OF THE OTHER LIABILITIES OF THE COMPANY,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,18,0,17,P,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO INCLUDE            REALLOCATION OF ANY ASSET OR LIABILITY,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO INCLUDE            REALLOCATION OF ANY ASSET OR LIABILITY,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,19,0,18,P,"AMEND ARTICLE 23, G. RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE    ELEMENTS TO BE TAKEN INTO ACCOUNT FOR THE PURPOSE OF VALUATION","AMEND ARTICLE 23, G. RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE    ELEMENTS TO BE TAKEN INTO ACCOUNT FOR THE PURPOSE OF VALUATION",440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,20,0,19,P,AMEND ARTICLE 28 RE: DISSOLUTION AND LIQUIDATION OF THE COMPANY,AMEND ARTICLE 28 RE: DISSOLUTION AND LIQUIDATION OF THE COMPANY,440876,NULL,2/23/2024 2:34,NULL
Schroder GAIA SICAV - Schroder GAIA Cat Bond,3/28/2024 11:30,S,LU        ,21,0,20,P,APPROVE OTHER MINOR AMENDMENTS TO THE ARTICLES,APPROVE OTHER MINOR AMENDMENTS TO THE ARTICLES,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,2,0,1,P,AMEND ARTICLE 1 RE: NAME,AMEND ARTICLE 1 RE: NAME,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,3,0,2,P,AMEND ARTICLE 2 RE: DURATION,AMEND ARTICLE 2 RE: DURATION,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,4,0,3,P,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO CLARIFY THAT THE BOARD IS           AUTHORIZED TO ISSUE FULLY PAID SHARES FOR CASH OR CONTRIBUTION IN KIND OF     SECURITIES AND OTHER ASSETS,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO CLARIFY THAT THE BOARD IS           AUTHORIZED TO ISSUE FULLY PAID SHARES FOR CASH OR CONTRIBUTION IN KIND OF     SECURITIES AND OTHER ASSETS,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,5,0,4,P,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO ELABORATE ON THE IMPACT OF THE      LIQUIDATION OF A CLASS OF SHARES ON THE COMPANY,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO ELABORATE ON THE IMPACT OF THE      LIQUIDATION OF A CLASS OF SHARES ON THE COMPANY,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,6,0,5,P,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO INCLUDE CLASS SHAREHOLDERS APPROVAL OF A MERGER,AMEND ARTICLE 5 RE: CAPITAL AND SHARES TO INCLUDE CLASS SHAREHOLDERS APPROVAL OF A MERGER,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,7,0,6,P,AMEND ARTICLE 6 RE: SHARES TO REFLECT THE RESPONSIBILITY OF SHAREHOLDERS TO   ENSURE THAT THEIR DETAILS ARE KEPT UP TO DATE,AMEND ARTICLE 6 RE: SHARES TO REFLECT THE RESPONSIBILITY OF SHAREHOLDERS TO   ENSURE THAT THEIR DETAILS ARE KEPT UP TO DATE,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,8,0,7,P,AMEND ARTICLE 8 RE: RESTRICTION OF OWNERSHIP,AMEND ARTICLE 8 RE: RESTRICTION OF OWNERSHIP,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,9,0,8,P,AMEND ARTICLE 10 RE: SHAREHOLDERS MEETING,AMEND ARTICLE 10 RE: SHAREHOLDERS MEETING,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,10,0,9,P,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS AND ARTICLE 14 RE: PROCEDURES OF  BOARD MEETING,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS AND ARTICLE 14 RE: PROCEDURES OF  BOARD MEETING,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,11,0,10,P,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS TO CLARIFY THAT AN ATTENDANCE     LIST SHALL BE MAINTAINED,AMEND ARTICLE 11 RE: QUORUM AND RESOLUTIONS TO CLARIFY THAT AN ATTENDANCE     LIST SHALL BE MAINTAINED,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,12,0,11,P,AMEND ARTICLE 12 RE: NOTICE TO GENERAL MEETINGS OF SHAREHOLDERS,AMEND ARTICLE 12 RE: NOTICE TO GENERAL MEETINGS OF SHAREHOLDERS,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,13,0,12,P,AMEND ARTICLE 14 RE: PROCEDURES OF BOARD MEETING TO CLARIFY THAT ANY          CHAIRPERSON APPOINTED PRO TEMPORE FOR SHAREHOLDERS  MEETINGS WILL BE          APPOINTED BY A VOTE OF THE MAJORITY PRESENT,AMEND ARTICLE 14 RE: PROCEDURES OF BOARD MEETING TO CLARIFY THAT ANY          CHAIRPERSON APPOINTED PRO TEMPORE FOR SHAREHOLDERS  MEETINGS WILL BE          APPOINTED BY A VOTE OF THE MAJORITY PRESENT,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,14,0,13,P,AMEND ARTICLE 16 RE: POWERS OF THE BOARD,AMEND ARTICLE 16 RE: POWERS OF THE BOARD,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,15,0,14,P,"AMEND ARTICLE 22 RE: NET ASSET VALUE IF THE PRICES OF ANY INVESTMENT OWNED BY A CLASS CANNOT BE REASONABLY, PROMPTLY OR ACCURATELY DETERMINED","AMEND ARTICLE 22 RE: NET ASSET VALUE IF THE PRICES OF ANY INVESTMENT OWNED BY A CLASS CANNOT BE REASONABLY, PROMPTLY OR ACCURATELY DETERMINED",440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,16,0,15,P,AMEND ARTICLE 22 RE: NET ASSET VALUE IN ACCORDANCE WITH THE LAW OF 17         DECEMBER 2010,AMEND ARTICLE 22 RE: NET ASSET VALUE IN ACCORDANCE WITH THE LAW OF 17         DECEMBER 2010,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,17,0,16,P,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE        DETERMINATION OF AMOUNT OF THE OTHER LIABILITIES OF THE COMPANY,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE        DETERMINATION OF AMOUNT OF THE OTHER LIABILITIES OF THE COMPANY,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,18,0,17,P,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO INCLUDE            REALLOCATION OF ANY ASSET OR LIABILITY,AMEND ARTICLE 23 RE: CALCULATION OF THE NET ASSET VALUE TO INCLUDE            REALLOCATION OF ANY ASSET OR LIABILITY,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,19,0,18,P,"AMEND ARTICLE 23, G. RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE    ELEMENTS TO BE TAKEN INTO ACCOUNT FOR THE PURPOSE OF VALUATION","AMEND ARTICLE 23, G. RE: CALCULATION OF THE NET ASSET VALUE TO CLARIFY THE    ELEMENTS TO BE TAKEN INTO ACCOUNT FOR THE PURPOSE OF VALUATION",440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,20,0,19,P,AMEND ARTICLE 28 RE: DISSOLUTION AND LIQUIDATION OF THE COMPANY,AMEND ARTICLE 28 RE: DISSOLUTION AND LIQUIDATION OF THE COMPANY,440876,NULL,2/23/2024 2:34,NULL
Schroder Gaia Sicav - Schroder Gaia Contour Tech E,3/28/2024 11:30,S,LU        ,21,0,20,P,APPROVE OTHER MINOR AMENDMENTS TO THE ARTICLES,APPROVE OTHER MINOR AMENDMENTS TO THE ARTICLES,440876,NULL,2/23/2024 2:34,NULL
Schroder Alternative Solutions Commodity,3/28/2024 14:00,A,LU        ,4,0,3,P,APPROVE FINANCIAL STATEMENTS AND ALLOCATION OF INCOME,APPROVE FINANCIAL STATEMENTS AND ALLOCATION OF INCOME,NULL,NULL,2/23/2024 2:34,NULL
Schroder Alternative Solutions Commodity,3/28/2024 14:00,A,LU        ,5,0,4,P,APPROVE DIVIDENDS,APPROVE DIVIDENDS,NULL,NULL,2/23/2024 2:34,NULL
Schroder Alternative Solutions Commodity,3/28/2024 14:00,A,LU        ,6,0,5,P,APPROVE DISCHARGE OF DIRECTORS,APPROVE DISCHARGE OF DIRECTORS,NULL,NULL,2/23/2024 2:34,NULL
Schroder Alternative Solutions Commodity,3/28/2024 14:00,A,LU        ,7,0,6,P,"RE-ELECT RICHARD MOUNTFORD, INES CARLA BERGARECHE GARCIA-MINAUR, ERIC         BERTRAND, MARIE-JEANNE CHEVREMONT-LORENZINI, BERNARD HERMAN, HUGH MULLAN,     ROSS LEACH, YVES FRANCIS AND PETER NELSON AS DIRECTORS","RE-ELECT RICHARD MOUNTFORD, INES CARLA BERGARECHE GARCIA-MINAUR, ERIC         BERTRAND, MARIE-JEANNE CHEVREMONT-LORENZINI, BERNARD HERMAN, HUGH MULLAN,     ROSS LEACH, YVES FRANCIS AND PETER NELSON AS DIRECTORS",NULL,NULL,2/23/2024 2:34,NULL
Schroder Alternative Solutions Commodity,3/28/2024 14:00,A,LU        ,8,0,7,P,RATIFY AND APPROVE REMUNERATION OF DIRECTORS FOR THE FINANCIAL YEAR ENDED 30  SEPTEMBER 2023,RATIFY AND APPROVE REMUNERATION OF DIRECTORS FOR THE FINANCIAL YEAR ENDED 30  SEPTEMBER 2023,NULL,NULL,2/23/2024 2:34,NULL
Schroder Alternative Solutions Commodity,3/28/2024 14:00,A,LU        ,9,0,8,P,APPROVE REVISED FEES AND REMUNERATION OF DIRECTORS FOR THE FINANCIAL YEAR     ENDED 30 SEPTEMBER 2024,APPROVE REVISED FEES AND REMUNERATION OF DIRECTORS FOR THE FINANCIAL YEAR     ENDED 30 SEPTEMBER 2024,NULL,NULL,2/23/2024 2:34,NULL
Schroder Alternative Solutions Commodity,3/28/2024 14:00,A,LU        ,10,0,9,P,RENEW APPOINTMENT OF KPMG AS AUDITOR,RENEW APPOINTMENT OF KPMG AS AUDITOR,NULL,NULL,2/23/2024 2:34,NULL
HeiQ Plc,3/13/2024 14:00,S,GB        ,1,0,1,P,TO SUB-DIVIDE EVERY ORDINARY SHARE OF 30 PENCE EACH INTO ONE ORDINARY SHARE   OF 5 PENCE AND ONE DEFERRED SHARE (DEFERRED SHARE) OF 25 PENCE,TO SUB-DIVIDE EVERY ORDINARY SHARE OF 30 PENCE EACH INTO ONE ORDINARY SHARE   OF 5 PENCE AND ONE DEFERRED SHARE (DEFERRED SHARE) OF 25 PENCE,NULL,NULL,2/23/2024 2:34,NULL
HeiQ Plc,3/13/2024 14:00,S,GB        ,2,0,2,P,TO AMEND THE COMPANY S ARTICLES OF ASSOCIATION TO INCLUDE THE RIGHTS OF       DEFERRED SHARES,TO AMEND THE COMPANY S ARTICLES OF ASSOCIATION TO INCLUDE THE RIGHTS OF       DEFERRED SHARES,NULL,NULL,2/23/2024 2:34,NULL
